sku,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price,errors
51731,"All Websites [EUR]","ALL GROUPS",250,6.080,"Product Type is invalid or not supported"
51732,"All Websites [EUR]","ALL GROUPS",1000,780,"Product Type is invalid or not supported"
51733,"All Websites [EUR]","ALL GROUPS",1000,780,"Product Type is invalid or not supported"
51734,"All Websites [EUR]","ALL GROUPS",500,2.880,"Product Type is invalid or not supported"
51735-BK,"All Websites [EUR]","ALL GROUPS",5000,290,"Product Type is invalid or not supported"
51735-RD,"All Websites [EUR]","ALL GROUPS",5000,290,"Product Type is invalid or not supported"
51735-SR,"All Websites [EUR]","ALL GROUPS",5000,290,"Product Type is invalid or not supported"
51736,"All Websites [EUR]","ALL GROUPS",100,12.190,"Product Type is invalid or not supported"
51737,"All Websites [EUR]","ALL GROUPS",250,6.080,"Product Type is invalid or not supported"
51738,"All Websites [EUR]","ALL GROUPS",250,3.900,"Product Type is invalid or not supported"
51739,"All Websites [EUR]","ALL GROUPS",250,6.780,"Product Type is invalid or not supported"
51740,"All Websites [EUR]","ALL GROUPS",250,6.780,"Product Type is invalid or not supported"
51741,"All Websites [EUR]","ALL GROUPS",100,8.220,"Product Type is invalid or not supported"
51742-BK,"All Websites [EUR]","ALL GROUPS",500,1.430,"Product Type is invalid or not supported"
51742-SR,"All Websites [EUR]","ALL GROUPS",500,1.430,"Product Type is invalid or not supported"
51742-WE,"All Websites [EUR]","ALL GROUPS",500,1.430,"Product Type is invalid or not supported"
51743,"All Websites [EUR]","ALL GROUPS",100,29.390,"Product Type is invalid or not supported"
51745-DGY,"All Websites [EUR]","ALL GROUPS",500,3.430,"Product Type is invalid or not supported"
51745-SR,"All Websites [EUR]","ALL GROUPS",500,3.430,"Product Type is invalid or not supported"
51746-BK,"All Websites [EUR]","ALL GROUPS",5000,330,"Product Type is invalid or not supported"
51746-SR,"All Websites [EUR]","ALL GROUPS",5000,330,"Product Type is invalid or not supported"
51746-WE,"All Websites [EUR]","ALL GROUPS",5000,330,"Product Type is invalid or not supported"
51747,"All Websites [EUR]","ALL GROUPS",100,7.830,"Product Type is invalid or not supported"
51748,"All Websites [EUR]","ALL GROUPS",250,6.850,"Product Type is invalid or not supported"
51749,"All Websites [EUR]","ALL GROUPS",100,15.420,"Product Type is invalid or not supported"
51751,"All Websites [EUR]","ALL GROUPS",100,9.590,"Product Type is invalid or not supported"
51752,"All Websites [EUR]","ALL GROUPS",250,4.100,"Product Type is invalid or not supported"
51754,"All Websites [EUR]","ALL GROUPS",500,2.660,"Product Type is invalid or not supported"
51756,"All Websites [EUR]","ALL GROUPS",250,5.650,"Product Type is invalid or not supported"
51757,"All Websites [EUR]","ALL GROUPS",100,22.590,"Product Type is invalid or not supported"
51758,"All Websites [EUR]","ALL GROUPS",100,21.920,"Product Type is invalid or not supported"
51759,"All Websites [EUR]","ALL GROUPS",100,24.480,"Product Type is invalid or not supported"
51760,"All Websites [EUR]","ALL GROUPS",100,13.360,"Product Type is invalid or not supported"
51761,"All Websites [EUR]","ALL GROUPS",250,5.880,"Product Type is invalid or not supported"
51762,"All Websites [EUR]","ALL GROUPS",250,6.850,"Product Type is invalid or not supported"
51763,"All Websites [EUR]","ALL GROUPS",100,7.830,"Product Type is invalid or not supported"
51764-BK,"All Websites [EUR]","ALL GROUPS",500,3.080,"Product Type is invalid or not supported"
51764-OE,"All Websites [EUR]","ALL GROUPS",500,3.080,"Product Type is invalid or not supported"
51765-BK,"All Websites [EUR]","ALL GROUPS",250,4.100,"Product Type is invalid or not supported"
51765-OE,"All Websites [EUR]","ALL GROUPS",250,4.100,"Product Type is invalid or not supported"
51766-SR,"All Websites [EUR]","ALL GROUPS",250,6.160,"Product Type is invalid or not supported"
51767-L,"All Websites [EUR]","ALL GROUPS",250,6.730,"Product Type is invalid or not supported"
51767-S,"All Websites [EUR]","ALL GROUPS",500,3.390,"Product Type is invalid or not supported"
51767-XL,"All Websites [EUR]","ALL GROUPS",100,9.760,"Product Type is invalid or not supported"
51771,"All Websites [EUR]","ALL GROUPS",100,19.590,"Product Type is invalid or not supported"
51772,"All Websites [EUR]","ALL GROUPS",250,6.460,"Product Type is invalid or not supported"
51773,"All Websites [EUR]","ALL GROUPS",500,2.930,"Product Type is invalid or not supported"
51774,"All Websites [EUR]","ALL GROUPS",100,7.830,"Product Type is invalid or not supported"
51776,"All Websites [EUR]","ALL GROUPS",100,19.590,"Product Type is invalid or not supported"
51777-BK,"All Websites [EUR]","ALL GROUPS",250,4.890,"Product Type is invalid or not supported"
51777-BK-R,"All Websites [EUR]","ALL GROUPS",250,4.890,"Product Type is invalid or not supported"
51777-WE,"All Websites [EUR]","ALL GROUPS",250,4.890,"Product Type is invalid or not supported"
51777-WE-R,"All Websites [EUR]","ALL GROUPS",250,4.890,"Product Type is invalid or not supported"
51778,"All Websites [EUR]","ALL GROUPS",250,3.900,"Product Type is invalid or not supported"
51779-BE,"All Websites [EUR]","ALL GROUPS",100,13.700,"Product Type is invalid or not supported"
51779-BK,"All Websites [EUR]","ALL GROUPS",100,13.700,"Product Type is invalid or not supported"
51779-RD,"All Websites [EUR]","ALL GROUPS",100,13.700,"Product Type is invalid or not supported"
51779-WE,"All Websites [EUR]","ALL GROUPS",100,13.700,"Product Type is invalid or not supported"
51780-RD,"All Websites [EUR]","ALL GROUPS",100,17.630,"Product Type is invalid or not supported"
51781,"All Websites [EUR]","ALL GROUPS",250,4.890,"Product Type is invalid or not supported"
51784-BE,"All Websites [EUR]","ALL GROUPS",250,3.900,"Product Type is invalid or not supported"
51784-BK,"All Websites [EUR]","ALL GROUPS",250,3.900,"Product Type is invalid or not supported"
51784-RD,"All Websites [EUR]","ALL GROUPS",250,3.900,"Product Type is invalid or not supported"
51784-SR,"All Websites [EUR]","ALL GROUPS",250,3.900,"Product Type is invalid or not supported"
51785,"All Websites [EUR]","ALL GROUPS",100,9.790,"Product Type is invalid or not supported"
51789-BE,"All Websites [EUR]","ALL GROUPS",250,3.720,"Product Type is invalid or not supported"
51789-BK,"All Websites [EUR]","ALL GROUPS",250,3.720,"Product Type is invalid or not supported"
51789-RD,"All Websites [EUR]","ALL GROUPS",250,3.720,"Product Type is invalid or not supported"
51789-WE,"All Websites [EUR]","ALL GROUPS",250,3.720,"Product Type is invalid or not supported"
51790-BE,"All Websites [EUR]","ALL GROUPS",1000,920,"Product Type is invalid or not supported"
51790-BK,"All Websites [EUR]","ALL GROUPS",1000,920,"Product Type is invalid or not supported"
51791-BK,"All Websites [EUR]","ALL GROUPS",500,1.520,"Product Type is invalid or not supported"
51791-DBE,"All Websites [EUR]","ALL GROUPS",500,1.520,"Product Type is invalid or not supported"
51791-LGN,"All Websites [EUR]","ALL GROUPS",500,1.520,"Product Type is invalid or not supported"
51791-RD,"All Websites [EUR]","ALL GROUPS",500,1.520,"Product Type is invalid or not supported"
51792-BK,"All Websites [EUR]","ALL GROUPS",1000,1.260,"Product Type is invalid or not supported"
51792-DBE,"All Websites [EUR]","ALL GROUPS",1000,1.260,"Product Type is invalid or not supported"
51792-LGN,"All Websites [EUR]","ALL GROUPS",1000,1.260,"Product Type is invalid or not supported"
51792-RD,"All Websites [EUR]","ALL GROUPS",1000,1.260,"Product Type is invalid or not supported"
51793-BE,"All Websites [EUR]","ALL GROUPS",5000,300,"Product Type is invalid or not supported"
51793-WE,"All Websites [EUR]","ALL GROUPS",5000,300,"Product Type is invalid or not supported"
51794-BE,"All Websites [EUR]","ALL GROUPS",5000,390,"Product Type is invalid or not supported"
51794-LBN,"All Websites [EUR]","ALL GROUPS",5000,390,"Product Type is invalid or not supported"
51794-RD,"All Websites [EUR]","ALL GROUPS",5000,390,"Product Type is invalid or not supported"
51795-BE,"All Websites [EUR]","ALL GROUPS",5000,250,"Product Type is invalid or not supported"
51795-LBN,"All Websites [EUR]","ALL GROUPS",5000,250,"Product Type is invalid or not supported"
51795-RD,"All Websites [EUR]","ALL GROUPS",5000,250,"Product Type is invalid or not supported"
51796-BK,"All Websites [EUR]","ALL GROUPS",1000,830,"Product Type is invalid or not supported"
51796-DBE,"All Websites [EUR]","ALL GROUPS",1000,830,"Product Type is invalid or not supported"
51796-LGN,"All Websites [EUR]","ALL GROUPS",1000,830,"Product Type is invalid or not supported"
51796-RD,"All Websites [EUR]","ALL GROUPS",1000,830,"Product Type is invalid or not supported"
51797-WE,"All Websites [EUR]","ALL GROUPS",100,9.790,"Product Type is invalid or not supported"
51798-WE,"All Websites [EUR]","ALL GROUPS",100,53.700,"Product Type is invalid or not supported"
51799,"All Websites [EUR]","ALL GROUPS",100,10.180,"Product Type is invalid or not supported"
51800-WE,"All Websites [EUR]","ALL GROUPS",250,5.880,"Product Type is invalid or not supported"
51801-BE,"All Websites [EUR]","ALL GROUPS",1000,1.260,"Product Type is invalid or not supported"
51801-BK,"All Websites [EUR]","ALL GROUPS",1000,1.260,"Product Type is invalid or not supported"
51801-RD,"All Websites [EUR]","ALL GROUPS",1000,1.260,"Product Type is invalid or not supported"
51801-WE,"All Websites [EUR]","ALL GROUPS",1000,1.260,"Product Type is invalid or not supported"
51802-BK,"All Websites [EUR]","ALL GROUPS",250,5.680,"Product Type is invalid or not supported"
51803-BK,"All Websites [EUR]","ALL GROUPS",250,4.620,"Product Type is invalid or not supported"
51804-BK,"All Websites [EUR]","ALL GROUPS",500,1.950,"Product Type is invalid or not supported"
51805-BK,"All Websites [EUR]","ALL GROUPS",500,2.930,"Product Type is invalid or not supported"
51806-BK,"All Websites [EUR]","ALL GROUPS",500,2.660,"Product Type is invalid or not supported"
51808-BK,"All Websites [EUR]","ALL GROUPS",250,4.720,"Product Type is invalid or not supported"
51809-BK,"All Websites [EUR]","ALL GROUPS",100,7.190,"Product Type is invalid or not supported"
51810,"All Websites [EUR]","ALL GROUPS",100,7.830,"Product Type is invalid or not supported"
51811,"All Websites [EUR]","ALL GROUPS",250,5.130,"Product Type is invalid or not supported"
51812-WE,"All Websites [EUR]","ALL GROUPS",500,2.050,"Product Type is invalid or not supported"
51815-WE,"All Websites [EUR]","ALL GROUPS",500,1.930,"Product Type is invalid or not supported"
51816-BK,"All Websites [EUR]","ALL GROUPS",100,25.190,"Product Type is invalid or not supported"
51817-BK,"All Websites [EUR]","ALL GROUPS",100,11.750,"Product Type is invalid or not supported"
51817-WE,"All Websites [EUR]","ALL GROUPS",100,11.750,"Product Type is invalid or not supported"
51818-BK,"All Websites [EUR]","ALL GROUPS",100,30.860,"Product Type is invalid or not supported"
51819,"All Websites [EUR]","ALL GROUPS",100,7.190,"Product Type is invalid or not supported"
51820-BK,"All Websites [EUR]","ALL GROUPS",250,5.130,"Product Type is invalid or not supported"
51820-WE,"All Websites [EUR]","ALL GROUPS",250,5.130,"Product Type is invalid or not supported"
51821-BK,"All Websites [EUR]","ALL GROUPS",100,7.830,"Product Type is invalid or not supported"
51821-WE,"All Websites [EUR]","ALL GROUPS",100,7.830,"Product Type is invalid or not supported"
51822-BE,"All Websites [EUR]","ALL GROUPS",1000,1.200,"Product Type is invalid or not supported"
51822-BK,"All Websites [EUR]","ALL GROUPS",1000,1.200,"Product Type is invalid or not supported"
51822-MG,"All Websites [EUR]","ALL GROUPS",1000,1.200,"Product Type is invalid or not supported"
51822-SR,"All Websites [EUR]","ALL GROUPS",1000,1.200,"Product Type is invalid or not supported"
51823-BK,"All Websites [EUR]","ALL GROUPS",100,11.620,"Product Type is invalid or not supported"
51824,"All Websites [EUR]","ALL GROUPS",1000,920,"Product Type is invalid or not supported"
51825-BK,"All Websites [EUR]","ALL GROUPS",250,5.500,"Product Type is invalid or not supported"
51827,"All Websites [EUR]","ALL GROUPS",100,7.920,"Product Type is invalid or not supported"
51830-BE,"All Websites [EUR]","ALL GROUPS",5000,460,"Product Type is invalid or not supported"
51830-BK,"All Websites [EUR]","ALL GROUPS",5000,460,"Product Type is invalid or not supported"
51830-RD,"All Websites [EUR]","ALL GROUPS",5000,460,"Product Type is invalid or not supported"
51831-BK,"All Websites [EUR]","ALL GROUPS",100,11.620,"Product Type is invalid or not supported"
51832-BE,"All Websites [EUR]","ALL GROUPS",500,3.480,"Product Type is invalid or not supported"
51832-BK,"All Websites [EUR]","ALL GROUPS",500,3.480,"Product Type is invalid or not supported"
51832-LGN,"All Websites [EUR]","ALL GROUPS",500,3.480,"Product Type is invalid or not supported"
51832-MG,"All Websites [EUR]","ALL GROUPS",500,3.480,"Product Type is invalid or not supported"
51832-RD,"All Websites [EUR]","ALL GROUPS",500,3.480,"Product Type is invalid or not supported"
51832-SR,"All Websites [EUR]","ALL GROUPS",500,3.480,"Product Type is invalid or not supported"
51832-WE,"All Websites [EUR]","ALL GROUPS",500,3.480,"Product Type is invalid or not supported"
51833-BK,"All Websites [EUR]","ALL GROUPS",100,8.550,"Product Type is invalid or not supported"
51833-WE,"All Websites [EUR]","ALL GROUPS",100,8.550,"Product Type is invalid or not supported"
51834-BE,"All Websites [EUR]","ALL GROUPS",500,1.430,"Product Type is invalid or not supported"
51836,"All Websites [EUR]","ALL GROUPS",100,13.700,"Product Type is invalid or not supported"
51837-BKR,"All Websites [EUR]","ALL GROUPS",500,1.830,"Product Type is invalid or not supported"
51837-WER,"All Websites [EUR]","ALL GROUPS",500,1.830,"Product Type is invalid or not supported"
51839,"All Websites [EUR]","ALL GROUPS",250,5.130,"Product Type is invalid or not supported"
51840,"All Websites [EUR]","ALL GROUPS",100,7.190,"Product Type is invalid or not supported"
51842-BK,"All Websites [EUR]","ALL GROUPS",100,24.480,"Product Type is invalid or not supported"
51843-RD,"All Websites [EUR]","ALL GROUPS",500,2.920,"Product Type is invalid or not supported"
51845,"All Websites [EUR]","ALL GROUPS",500,1.690,"Product Type is invalid or not supported"
51845-BE,"All Websites [EUR]","ALL GROUPS",500,1.690,"Product Type is invalid or not supported"
51845-RD,"All Websites [EUR]","ALL GROUPS",500,1.690,"Product Type is invalid or not supported"
51846-BK,"All Websites [EUR]","ALL GROUPS",500,2.050,"Product Type is invalid or not supported"
51847-BK,"All Websites [EUR]","ALL GROUPS",250,6.160,"Product Type is invalid or not supported"
51848-SR,"All Websites [EUR]","ALL GROUPS",250,4.520,"Product Type is invalid or not supported"
51849-BK,"All Websites [EUR]","ALL GROUPS",500,3.180,"Product Type is invalid or not supported"
51849-WE,"All Websites [EUR]","ALL GROUPS",500,3.180,"Product Type is invalid or not supported"
51850,"All Websites [EUR]","ALL GROUPS",250,5.390,"Product Type is invalid or not supported"
51851-WE,"All Websites [EUR]","ALL GROUPS",250,4.790,"Product Type is invalid or not supported"
51852-BK,"All Websites [EUR]","ALL GROUPS",100,18.100,"Product Type is invalid or not supported"
51853,"All Websites [EUR]","ALL GROUPS",100,12.190,"Product Type is invalid or not supported"
51854,"All Websites [EUR]","ALL GROUPS",100,12.190,"Product Type is invalid or not supported"
51855,"All Websites [EUR]","ALL GROUPS",250,4.000,"Product Type is invalid or not supported"
51856,"All Websites [EUR]","ALL GROUPS",100,9.250,"Product Type is invalid or not supported"
51857-BK,"All Websites [EUR]","ALL GROUPS",500,2.880,"Product Type is invalid or not supported"
51857-WE,"All Websites [EUR]","ALL GROUPS",500,2.880,"Product Type is invalid or not supported"
51858-BK,"All Websites [EUR]","ALL GROUPS",500,2.260,"Product Type is invalid or not supported"
